Data,Hora,Ano,Mês,Site,Manchete,Polaridade
13/09/2023,07h:40,2023,setembro,Folhamax,Garoto morre afogado enquanto irmão e pai conseguem escapar,1
13/09/2023,13h:32,2023,setembro,Folhamax,Centro Estadual de Cidadania fez 98 mil atendimentos em MT,1
13/09/2023,16h:12,2023,setembro,Folhamax,Politec capacita peritos para usar equipamento de alta precisão,2
14/09/2023,07:29:00,2023,setembro,Só Notícias,Caminhonete capota e dois morrem em rodovia de Sorriso  ,1
14/09/2023,07:57:00,2023,setembro,Reporter MT,Motorista perde controle de caminhonete e dois morrem na MT-485,1
14/09/2023,09:41:00,2023,setembro,Só Notícias,Homem é morto a tiros em garagem de residência no Nortão  ,1
14/09/2023,16:54:00,2023,setembro,Só Notícias,Motorista e vendedor mortos em acidente em Sorriso serão sepultados nesta 6ª em Sinop,1
14/09/2023,07h:22,2023,setembro,Gazeta Digital,Caminhonete capota e mata dois homens em rodovia de MT,1
14/09/2023,07h:30,2023,setembro,Folhamax,Caminhonete com oxigênio capota e mata dois homens em rodovia; veja fotos,1
14/09/2023,08h:37,2023,setembro,Gazeta Digital,Jovem é morto espancado após sair de boate; corpo tinha lesões na cabeça,1
14/09/2023,10h:42,2023,setembro,Folhamax,Morador é executado a tiros na porta de casa no interior de MT,1
14/09/2023,16h:13,2023,setembro,Folhamax,MP participa de mutirão de atendimento dias 18 e 19,2
15/09/2023,07:39:00,2023,setembro,Só Notícias,Homem é assassinado e mulher baleada em Nova Mutum,1
15/09/2023,08:34:00,2023,setembro,Estadão MT,"Dupla mata homem por causa de confusão em bar e dívida de R$ 40,00",1
15/09/2023,09:35:00,2023,setembro,Reporter MT,"Após briga em bar, homem é executado por dívida de R$ 40 em Cuiabá",1
15/09/2023,11:42:00,2023,setembro,Estadão MT,Casal de jovens é atacado a tiros por bandidos em MT; rapaz não resiste aos ferimentos,1
15/09/2023,12:21:00,2023,setembro,Reporter MT,Jovem é assassinado a tiros e namorada fica ferida em MT,1
15/09/2023,18:15:00,2023,setembro,Estadão MT,Corpos de casal de idosos é encontrado em estado de decomposição em MT,1
15/09/2023,10h:35,2023,setembro,Folhamax,Atirador mata rapaz em pátio de oficina e deixa mulher baleada em MT,1
15/09/2023,11h:43,2023,setembro,Gazeta Digital,Corpo de casal é encontrado em decomposição dentro de quarto,1
15/09/2023,14h:40,2023,setembro,Folhamax,Idoso mata companheira a tiros e depois se mata ao lado dela em MT,1
15/09/2023,17h:15,2023,setembro,Folhamax,Energisa recupera R$ 15 mi de impostos ao punir fraudadores,1
16/09/2023,11:27:00,2023,setembro,Reporter MT,Vizinho encontra corpo de casal em decomposição dentro de quarto,1
16/09/2023,16:40:00,2023,setembro,Só Notícias,Homem leva descarga elétrica e morre em Sinop,1
16/09/2023,09h:40,2023,setembro,Gazeta Digital,Defensoria faz mutirão de atendimentos na próxima semana; veja serviços,2
17/09/2023,07:15:00,2023,setembro,Só Notícias,Moto pega fogo e homem morre após colisão com carreta na BR-163 entre Sinop-Sorriso; vítima identificada,1
17/09/2023,15:30:00,2023,setembro,Estadão MT,"Adolescente morta pelo ex durante festa de família estava grávida de 5 meses, diz perícia",1
17/09/2023,19:25:00,2023,setembro,Só Notícias,Jovem morto em acidente na 163 entre Sinop e Sorriso será sepultado nesta 2ª; moto pegou fogo,1
17/09/2023,09h:01,2023,setembro,Gazeta Digital,Mulher é morta a tiros por ex na casa da família e suspeito quase é linchado,1
17/09/2023,09h:14,2023,setembro,Folhamax,Adolescente é assassinada a tiros pelo ex-namorado durante festa de família em MT,1
17/09/2023,11h:15,2023,setembro,Folhamax,Idosa morre em acidente após ver neta ser coroada miss em MT,1
17/09/2023,14h:02,2023,setembro,Folhamax,Dupla executa homem na frente de familiares em cidade de MT,1
17/09/2023,16h:45,2023,setembro,Folhamax,Adolescente morta pelo ex-namorado em festa estava grávida de 5 meses,1
18/09/2023,07:56:00,2023,setembro,Reporter MT,Jovem bate moto na traseira de carreta e morre,1
18/09/2023,08:59:00,2023,setembro,Só Notícias,Adolescente morre afogado durante festival no Nortão  ,1
18/09/2023,09:11:00,2023,setembro,Só Notícias,Corpo é localizado com marca de tiro em estrada de Sorriso  ,1
18/09/2023,15:37:00,2023,setembro,Reporter MT,Mulher morre após sofrer mal súbito durante encontro com namorado em MT,1
18/09/2023,17:42:00,2023,setembro,Reporter MT,Polícia conclui que caminhoneiro matou esposa com tiro à queima-roupa no coração,1
18/09/2023,17:50:00,2023,setembro,Só Notícias,Sinop: delegado indicia dois médicos por morte de criança de 3 anos em UPA,1
18/09/2023,18:24:00,2023,setembro,Estadão MT,Polícia indicia dois maridos que mataram as esposas no começo do mês em MT,1
18/09/2023,08h:17,2023,setembro,Gazeta Digital,"Idoso é encontrado morto, caído dentro de casa em Cuiabá",1
18/09/2023,08h:27,2023,setembro,Gazeta Digital,Jovem de 17 anos morre afogado em rio de MT; amigo de 15 anos está desaparecido,1
18/09/2023,10h:03,2023,setembro,Gazeta Digital,Adolescente de 17 anos morre afogado no rio Teles Pires durante o Festival de Praia,1
18/09/2023,10h:12,2023,setembro,Gazeta Digital,Motociclista morre ao ser atropelado por caminhão em bairro de VG,1
18/09/2023,10h:48,2023,setembro,Folhamax,Caminhão não respeita placa e mata piloto atropelado em VG; veja vídeos,1
18/09/2023,11h:05,2023,setembro,Folhamax,Adolescente morre afogado durante festival de praia em MT,1
18/09/2023,12h:31,2023,setembro,Folhamax,Idoso é encontrado morto dentro de casa em Cuiabá,1
18/09/2023,15h:30,2023,setembro,Gazeta Digital,Filmagens mostram o momento em que motociclista é atropelado por caminhão,1
18/09/2023,16h:20,2023,setembro,Gazeta Digital,Mulher morre em banco de praça após encontro amoroso,1
18/09/2023,16h:34,2023,setembro,Folhamax,Batida entre moto e caminhonete mata rapaz; suspeita é de suicídio,1
18/09/2023,17h:15,2023,setembro,Gazeta Digital,Dois homens são indiciados pela morta das companheiras no interior do Estado,1
18/09/2023,18h:25,2023,setembro,Folhamax,Caminhoneiro que matou esposa ao descobrir amante é indiciado em MT,1
19/09/2023,09:32:00,2023,setembro,Só Notícias,Sinop: constantes quedas de conexão à internet causam grandes prejuízos para empresas e órgãos públicos,1
19/09/2023,11:14:00,2023,setembro,Reporter MT,Adolescente é encontrado morto com tiro na cabeça em estrada de MT,1
19/09/2023,13:59:00,2023,setembro,Só Notícias,Morre no hospital em Sorriso 2° homem baleado em assentamento no Nortão    ,1
19/09/2023,15:12:00,2023,setembro,Só Notícias,Bombeiros encontram corpo de homem que caiu com carro em rio em Lucas do Rio Verde,1
19/09/2023,15:28:00,2023,setembro,Só Notícias,Acidente entre carreta e moto na BR-163 em Sorriso deixa um morto,1
19/09/2023,15:31:00,2023,setembro,Reporter MT,"Motociclista invade pista, bate em Strada e morre",1
19/09/2023,17:54:00,2023,setembro,Estadão MT,Carro cai da ponte e motorista morre afogado em rio de MT,1
19/09/2023,07h:21,2023,setembro,Gazeta Digital,Traficante de 28 anos morre durante confronto em Chapada dos Guimarães,1
19/09/2023,08h:47,2023,setembro,Folhamax,Adolescente é encontrado morto com sangramento na cabeça,1
19/09/2023,11h:25,2023,setembro,Folhamax,Homem morre baleado ao pedir ajuda em casa com armadilha em MT,1
19/09/2023,15h:40,2023,setembro,Gazeta Digital,Piloto morre ao bater de frente com carro em rodovia estadual,1
19/09/2023,16h:55,2023,setembro,Folhamax,Motociclista morre atropelado por carreta em MT,1
19/09/2023,17h:38,2023,setembro,Gazeta Digital,Homem que filmava acidente é atropelado por carreta na BR-163,1
19/09/2023,18h:09,2023,setembro,Folhamax,Politec suspende emissão de documentos temporariamente,0
20/09/2023,08:41:00,2023,setembro,Estadão MT,Politec suspende emissão de carteiras de identidade para ajustes ao sistema da Receita Federal,0
20/09/2023,09:06:00,2023,setembro,Reporter MT,Corpo de homem é achado em carro que caiu no rio,1
20/09/2023,09:19:00,2023,setembro,Reporter MT,Bandidos em moto matam garimpeiro a tiros em MT,1
20/09/2023,09:36:00,2023,setembro,Só Notícias,Autônomo que morreu após carro cair em rio será sepultado em Lucas do Rio Verde,1
20/09/2023,15:12:00,2023,setembro,Só Notícias,Delegado diz que polícia apura 3° veículo envolvido em acidente que causou morte de mototaxista em Sorriso,1
20/09/2023,19h:22,2023,setembro,Folhamax,Vectra tenta ultrapassagem; bate contra moto e piloto morre na hora,1
21/09/2023,06:56:00,2023,setembro,Reporter MT,Operação afasta servidores da Sema por esquema de fraude ambiental para desmatamento na Amazônia,1
21/09/2023,07:33:00,2023,setembro,Estadão MT,Servidores da Sema são alvos do Gaeco por suspeita de fraudar licenciamento ambiental,1
21/09/2023,07:38:00,2023,setembro,Só Notícias,"Servidores da Sema são afastados em operação contra crimes ambientais em Cuiabá, Sinop e mais 5",1
21/09/2023,10:33:00,2023,setembro,Reporter MT,Idoso morre atropelado enquanto atravessava rodovia em MT,1
21/09/2023,13:59:00,2023,setembro,Só Notícias,Caminhão carregado de adubo tomba e dois morrem em rodovia de Mato Grosso,1
21/09/2023,17:13:00,2023,setembro,Estadão MT,Acidente gravíssimo com carreta mata mulher e criança na Serra de São Vicente,1
21/09/2023,20:33:00,2023,setembro,Só Notícias,"Em reunião com governador, prefeito pede mais efetivo policial e instalação da Politec em Lucas",0
21/09/2023,20:42:00,2023,setembro,Reporter MT,Corpo é achado em estado de putrefação em kitnet de MT,1
21/09/2023,06h:37,2023,setembro,Folhamax,Gaeco afasta 13 servidores na Sema-MT por desvio de R$ 67 milhões,1
21/09/2023,07h:41,2023,setembro,Gazeta Digital,Homem morre atropelado ao tentar atravessar rodovia,1
21/09/2023,08h:14,2023,setembro,Gazeta Digital,"Homem de moto cai de ponte, não resiste e morre em Santo Antônio",1
21/09/2023,09h:41,2023,setembro,Folhamax,Vizinhos encontram corpo de homem em quitinete em MT,1
21/09/2023,09h:58,2023,setembro,Folhamax,Homem cai de moto ao passar sobre ponte e morre em MT,1
21/09/2023,13h:00,2023,setembro,Gazeta Digital,Dona de imóvel chama a polícia e corpo de inquilino é achado em decomposição,1
21/09/2023,17h:54,2023,setembro,Gazeta Digital,"Indiciado, grupo alega que ateou fogo em prefeitura motivado por ordem de despejo",1
21/09/2023,18h:10,2023,setembro,Folhamax,PC indicia advogado e mais 3 por atear fogo em Prefeitura de MT,1
21/09/2023,19h:07,2023,setembro,Folhamax,Forças de segurança de MT fazem treinamento,1
22/09/2023,07:46:00,2023,setembro,Reporter MT,Advogado e mais três são indiciados por colocarem fogo em Prefeitura,1
22/09/2023,08:12:00,2023,setembro,Reporter MT,Bandidos assassinam homem a facadas em distribuidora de Várzea Grande,1
22/09/2023,08:22:00,2023,setembro,Estadão MT,Quatro pessoas são indiciadas pelo incêndio na prefeitura de Rondonópolis,1
22/09/2023,08:44:00,2023,setembro,Estadão MT,Homem é morto com várias facadas nas costas em bar de Cuiabá,1
22/09/2023,16:33:00,2023,setembro,Estadão MT,Motociclista é atingido por tora de eucalipto em rodovia de MT e morre,1
22/09/2023,07h:18,2023,setembro,Gazeta Digital,Dupla mata homem com golpes de faca em distribuidora de Várzea Grande,1
22/09/2023,07h:53,2023,setembro,Gazeta Digital,Motociclista morre ao ser atingido por tora de eucalipto,1
22/09/2023,19h:14,2023,setembro,Folhamax,Ossada humana é encontrada na Lagoa Trevisan; suspeita é de homicídio,1
23/09/2023,07:29:00,2023,setembro,Só Notícias,Homem é morto a tiros no centro de Colíder,1
23/09/2023,07:42:00,2023,setembro,Só Notícias,Acidente com caminhão na BR-163 em Nova Mutum deixa um morto,1
23/09/2023,11:08:00,2023,setembro,Reporter MT,Ossada humana é encontrada na Lagoa Trevisan,1
23/09/2023,08h:16,2023,setembro,Gazeta Digital,Homem morre após ser atropelado por caminhão na BR-163,1
23/09/2023,08h:37,2023,setembro,Gazeta Digital,Homem de 42 anos é executado a tiros por dupla em motocicleta,1
23/09/2023,09h:43,2023,setembro,Folhamax,Dois são presos por suspeita de furto de energia em supermercado,1
23/09/2023,11h:02,2023,setembro,Gazeta Digital,Menino de 3 anos morre após se afogar na piscina de vizinho,1
23/09/2023,12h:20,2023,setembro,Folhamax,Juíza condena motorista a pagar R$ 200 mil a filhos de casal morto em acidente,1
23/09/2023,16h:15,2023,setembro,Folhamax,Bombeiros localizam corpo de homem que se afogou em rio de MT,1
24/09/2023,09:17:00,2023,setembro,Reporter MT,Homem morre afogado tentando recuperar garrafa de cerveja,1
24/09/2023,09:52:00,2023,setembro,Só Notícias,Bombeiros localizam corpo de homem que se afogou em Sorriso; vítima foi pegar garrafa de cachaça,1
24/09/2023,09:54:00,2023,setembro,Estadão MT,Homem entra no rio para pegar garrafa após bebedeira e morre afogado em MT,1
24/09/2023,10:32:00,2023,setembro,Só Notícias,Bebê morre após carro capotar em rodovia de Sorriso,1
24/09/2023,11:35:00,2023,setembro,Reporter MT,"Homem tenta atravessar rodovia, é atropelado por caminhão e morre",1
24/09/2023,09h:59,2023,setembro,Gazeta Digital,Homem morre afogado ao mergulhar para pegar cerveja,1
25/09/2023,07:29:00,2023,setembro,Estadão MT,Motociclista bate a cabeça após perder o controle na Estrada da Moinho e morre,1
25/09/2023,07:40:00,2023,setembro,Reporter MT,Torcedor do São Paulo atropela e mata mulher em frente ao VG Shopping,1
25/09/2023,08:18:00,2023,setembro,Reporter MT,Motociclista bate contra estacas e morre na Estrada do Moinho,1
25/09/2023,08:32:00,2023,setembro,Estadão MT,Tio e sobrinha morrem vítimas de afogamento em Cáceres,1
25/09/2023,09:29:00,2023,setembro,Estadão MT,Homem é achado morto com golpes de faca no pescoço,1
25/09/2023,09:34:00,2023,setembro,Só Notícias,Homem é morto a tiros no Nortão,1
25/09/2023,09:39:00,2023,setembro,Reporter MT,Torcedora do São Paulo que atropelou e matou mulher em VG se apresenta na delegacia,1
25/09/2023,10:08:00,2023,setembro,Reporter MT,Caminhonete capota e jovem de 24 anos morre na BR- 364,1
25/09/2023,10:38:00,2023,setembro,Reporter MT,"Jovem tenta atravessar cachoeira, escorrega, bate a cabeça e morre",1
25/09/2023,14:29:00,2023,setembro,Só Notícias,Jovem sofre traumatismo e morre após cair de cachoeira em Mato Grosso,1
25/09/2023,17:57:00,2023,setembro,Reporter MT,Polícia Civil e Gaeco fecham cerco contra quadrilha que fraudou créditos florestais,1
25/09/2023,18:21:00,2023,setembro,Reporter MT,"Jovem perde controle de moto, cai de ponte e morre afogado em MT",1
25/09/2023,07h:35,2023,setembro,Gazeta Digital,Homem é achado morto com duas perfurações no pescoço,1
25/09/2023,08h:02,2023,setembro,Gazeta Digital,Caminhonete com 6 pessoas capota em rodovia e mata jovem de 24 anos em MT,1
25/09/2023,08h:38,2023,setembro,Gazeta Digital,"Jovem escorrega na cachoeira, bate a cabeça e morre em MT",1
25/09/2023,08h:51,2023,setembro,Gazeta Digital,Motociclista de 30 anos morre após bater contra estaca na avenida do Moinho,1
25/09/2023,09h:36,2023,setembro,Gazeta Digital,Homem de 41 anos morre afogado durante banho no rio Teles Pires com amigos em MT,1
25/09/2023,11h:45,2023,setembro,Folhamax,"Homem é executado e deixado em matagal perto de campo, em MT",1
25/09/2023,14h:23,2023,setembro,Folhamax,Homem morre afogado durante banho com amigos em rio de MT,1
25/09/2023,17h:30,2023,setembro,Gazeta Digital,Tio e sobrinha morrem após se afogarem durante pescaria no interior,1
25/09/2023,17h:30,2023,setembro,Folhamax,"Esquema de madeireiras na Sema de MT gera dano ambiental de R$ 2,3 bilhões",1
26/09/2023,07:18:00,2023,setembro,Estadão MT,Grupo que fraudou créditos florestais vira alvo da Polícia Civil e do Gaeco,1
26/09/2023,08:22:00,2023,setembro,Só Notícias,"Polícia faz megaoperação com 177 mandados a envolvidos em roubos e desmanches de caminhões em Cuiabá, Sinop e mais duas; R$ 43 milhões bloqueados",1
26/09/2023,08:42:00,2023,setembro,Reporter MT,"Polícia caça 19 envolvidos em esquema de roubo, desmanche e revenda de caminhões em MT",1
26/09/2023,09:03:00,2023,setembro,Estadão MT,Quadrilha que usava empresas para desmanche de carros roubados é alvo de operação,1
26/09/2023,09:31:00,2023,setembro,Só Notícias,Motociclista morre em colisão com caminhonete na BR-163 em Sinop; vítima identificada,1
26/09/2023,16:39:00,2023,setembro,Reporter MT,Homem vai ao Detran para renovar CNH e é morto com 7 tiros,1
26/09/2023,18:57:00,2023,setembro,Só Notícias,Motociclista atinge caminhão e morre em acidente no Nortão,1
26/09/2023,19:33:00,2023,setembro,Só Notícias,Justiça mantém prisões de três acusados de assassinar homem em Sinop,1
26/09/2023,07h:09,2023,setembro,Gazeta Digital,Força-tarefa cumpre medidas cautelares contra organização que fraudou créditos florestais,1
26/09/2023,07h:28,2023,setembro,Gazeta Digital,Criminoso com 10 passagens morre em confronto com a PM,1
26/09/2023,08h:17,2023,setembro,Folhamax,"PC prende 19 e confisca carrões de ""empresários"" por girar R$ 46 milhões",1
26/09/2023,08h:55,2023,setembro,Folhamax,"Após furtar casa, ladrão morre em confronto com PMs em MT",1
